_time,EventCode,host,actor,logon_type,src_host,target_account,process,cmdline,object_name
2026-08-05 17:26:51,4634,WKS-SEC-03,e.katz,2,,,,,
2026-08-05 17:28:14,4634,WKS-IT-09,m.saban,2,,,,,
2026-08-05 17:30:52,4634,WKS-HQ-24,v.harel,2,,,,,
2026-08-05 17:36:03,4634,WKS-HQ-21,b.naim,2,,,,,
2026-08-05 17:38:05,4634,WKS-PAY-11,s.arbel,2,,,,,
2026-08-05 17:38:41,4634,WKS-HQ-14,r.avni,2,,,,,
2026-08-05 17:41:59,4634,WKS-PAY-30,g.ben-ari,2,,,,,
2026-08-05 17:43:00,4634,WKS-HQ-06,g.shemesh,2,,,,,
2026-08-05 17:55:27,4634,WKS-PAY-12,t.hadar,2,,,,,
2026-08-05 17:59:23,4634,WKS-HQ-05,y.oren,2,,,,,
2026-08-05 18:02:13,4634,WKS-HQ-16,e.shalom,2,,,,,
2026-08-05 18:15:48,4634,WKS-HQ-13,l.beit,2,,,,,
2026-08-05 18:19:54,4634,WKS-HQ-04,n.barzilai,2,,,,,
2026-08-05 18:31:30,4634,WKS-HQ-19,y.segev,2,,,,,
2026-08-05 18:48:18,4634,WKS-HQ-20,k.oz,2,,,,,
2026-08-05 18:50:31,4634,WKS-IT-08,h.peretz,2,,,,,
2026-08-05 19:01:32,4634,WKS-HQ-07,o.raviv,2,,,,,
2026-08-05 19:19:27,4634,WKS-HQ-15,n.hazan,2,,,,,
2026-08-05 19:51:55,4634,WKS-HQ-18,m.tal,2,,,,,
2026-08-06 07:08:44,4624,WKS-HQ-25,z.amar,2,WKS-HQ-25,,,,
2026-08-06 07:14:37,4624,WKS-HQ-26,p.stein,2,WKS-HQ-26,,,,
2026-08-06 07:38:24,4624,WKS-HQ-23,s.mor,2,WKS-HQ-23,,,,
2026-08-06 07:44:21,4624,WKS-HQ-22,i.golan,2,WKS-HQ-22,,,,
2026-08-06 07:44:24,4624,SRV-FILE-HQ,s.mor,3,WKS-HQ-23,,,,
2026-08-06 07:44:26,5140,SRV-FILE-HQ,s.mor,3,WKS-HQ-23,,,,\\SRV-FILE-HQ\Branches
2026-08-06 07:59:04,4624,WKS-PAY-02,r.stern,2,WKS-PAY-02,,,,
2026-08-06 07:59:05,4624,WKS-PAY-11,s.arbel,2,WKS-PAY-11,,,,
2026-08-06 07:59:57,4624,WKS-SEC-03,e.katz,2,WKS-SEC-03,,,,
2026-08-06 08:09:22,4624,WKS-PAY-30,g.ben-ari,2,WKS-PAY-30,,,,
2026-08-06 08:13:56,4624,WKS-HQ-13,l.beit,2,WKS-HQ-13,,,,
2026-08-06 08:15:55,4624,WKS-HQ-20,k.oz,2,WKS-HQ-20,,,,
2026-08-06 08:16:30,4624,WKS-IT-01,a.mizrahi,2,WKS-IT-01,,,,
2026-08-06 08:16:31,4672,WKS-IT-01,a.mizrahi,2,,,,,
2026-08-06 08:18:49,4624,WKS-HQ-24,v.harel,2,WKS-HQ-24,,,,
2026-08-06 08:20:06,4624,WKS-HQ-21,b.naim,2,WKS-HQ-21,,,,
2026-08-06 08:23:41,4624,WKS-PAY-12,t.hadar,2,WKS-PAY-12,,,,
2026-08-06 08:24:31,4624,WKS-HQ-19,y.segev,2,WKS-HQ-19,,,,
2026-08-06 08:28:28,4624,WKS-HQ-14,r.avni,2,WKS-HQ-14,,,,
2026-08-06 08:29:28,4624,WKS-HQ-16,e.shalom,2,WKS-HQ-16,,,,
2026-08-06 08:35:54,4624,WKS-HQ-28,u.regev,2,WKS-HQ-28,,,,
2026-08-06 08:39:49,4624,WKS-IT-29,f.zohar,2,WKS-IT-29,,,,
2026-08-06 08:40:12,4624,WKS-SEC-10,d.levi,2,WKS-SEC-10,,,,
2026-08-06 08:43:50,4625,WKS-HQ-04,n.barzilai,2,WKS-HQ-04,,,,
2026-08-06 08:44:06,4624,WKS-HQ-05,y.oren,2,WKS-HQ-05,,,,
2026-08-06 08:47:29,4624,WKS-HQ-04,n.barzilai,2,WKS-HQ-04,,,,
2026-08-06 08:48:34,4624,WKS-HQ-06,g.shemesh,2,WKS-HQ-06,,,,
2026-08-06 08:49:04,4769,SRV-DC-01,r.stern,,WKS-PAY-02,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-08-06 08:49:31,4624,SRV-FILE-HQ,y.segev,3,WKS-HQ-19,,,,
2026-08-06 08:51:37,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-08-06 08:53:10,4624,WKS-HQ-15,n.hazan,2,WKS-HQ-15,,,,
2026-08-06 09:00:01,4624,WKS-HQ-27,c.barak,2,WKS-HQ-27,,,,
2026-08-06 09:02:03,4625,WKS-HQ-18,m.tal,2,WKS-HQ-18,,,,
2026-08-06 09:03:37,4624,WKS-HQ-17,a.dahan,2,WKS-HQ-17,,,,
2026-08-06 09:05:48,4624,WKS-HQ-18,m.tal,2,WKS-HQ-18,,,,
2026-08-06 09:05:55,4624,SRV-FILE-HQ,k.oz,3,WKS-HQ-20,,,,
2026-08-06 09:08:21,4769,SRV-DC-01,i.golan,,WKS-HQ-22,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-08-06 09:12:00,4624,WKS-IT-09,m.saban,2,WKS-IT-09,,,,
2026-08-06 09:14:37,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 09:26:37,4624,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,
2026-08-06 09:26:39,5140,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,\\SRV-FILE-HQ\Branches
2026-08-06 09:30:00,4769,SRV-DC-01,m.saban,,WKS-IT-09,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 09:33:49,4769,SRV-DC-01,f.zohar,,WKS-IT-29,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 09:34:12,4624,SRV-FILE-HQ,d.levi,3,WKS-SEC-10,,,,
2026-08-06 09:34:57,4624,SRV-DC-01,e.katz,3,WKS-SEC-03,,,,
2026-08-06 09:47:05,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 09:52:12,4769,SRV-DC-01,d.levi,,WKS-SEC-10,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 09:56:41,4624,SRV-FILE-HQ,t.hadar,3,WKS-PAY-12,,,,
2026-08-06 09:56:43,5140,SRV-FILE-HQ,t.hadar,3,WKS-PAY-12,,,,\\SRV-FILE-HQ\Payments
2026-08-06 09:57:56,4769,SRV-DC-01,l.beit,,WKS-HQ-13,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 09:59:21,4624,SRV-POSMGT,i.golan,3,WKS-HQ-22,,,,
2026-08-06 10:19:31,4688,WKS-HQ-19,y.segev,,,,chrome.exe,chrome.exe --restore-last-session,
2026-08-06 10:38:34,4624,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,
2026-08-06 10:38:37,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-08-06 10:54:34,4688,WKS-HQ-06,g.shemesh,,,,outlook.exe,outlook.exe /recycle,
2026-08-06 10:58:49,4624,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,
2026-08-06 10:58:51,5140,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,\\SRV-FILE-HQ\Branches
2026-08-06 11:01:44,4624,SRV-POSMGT,z.amar,3,WKS-HQ-25,,,,
2026-08-06 11:10:54,4769,SRV-DC-01,u.regev,,WKS-HQ-28,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 11:12:44,4624,SRV-POSMGT,z.amar,3,WKS-HQ-25,,,,
2026-08-06 11:14:04,4624,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,
2026-08-06 11:16:41,4624,SRV-FILE-HQ,t.hadar,3,WKS-PAY-12,,,,
2026-08-06 11:25:56,4624,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,
2026-08-06 11:25:58,5140,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,\\SRV-FILE-HQ\Procurement
2026-08-06 11:30:28,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-08-06 11:35:57,4624,SRV-FILE-HQ,e.katz,3,WKS-SEC-03,,,,
2026-08-06 11:36:54,4769,SRV-DC-01,u.regev,,WKS-HQ-28,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 11:50:37,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-08-06 11:50:37,4769,SRV-DC-01,p.stein,,WKS-HQ-26,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 11:51:49,4624,SRV-FILE-HQ,v.harel,3,WKS-HQ-24,,,,
2026-08-06 11:57:49,4624,SRV-POSMGT,v.harel,3,WKS-HQ-24,,,,
2026-08-06 11:57:51,5140,SRV-POSMGT,v.harel,3,WKS-HQ-24,,,,\\SRV-POSMGT\Branches
2026-08-06 12:07:05,4769,SRV-DC-01,s.arbel,,WKS-PAY-11,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-08-06 12:09:21,4624,SRV-FILE-HQ,i.golan,3,WKS-HQ-22,,,,
2026-08-06 12:09:48,4624,SRV-FILE-HQ,m.tal,3,WKS-HQ-18,,,,
2026-08-06 12:17:10,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 12:23:01,4769,SRV-DC-01,c.barak,,WKS-HQ-27,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 12:23:54,4769,SRV-DC-01,u.regev,,WKS-HQ-28,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 12:32:10,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 12:32:21,4624,SRV-FILE-HQ,i.golan,3,WKS-HQ-22,,,,
2026-08-06 12:39:28,4769,SRV-DC-01,r.avni,,WKS-HQ-14,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 13:04:54,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-08-06 13:04:56,5140,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,\\SRV-FILE-HQ\Marketing
2026-08-06 13:07:37,4769,SRV-DC-01,a.dahan,,WKS-HQ-17,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-08-06 13:17:48,4769,SRV-DC-01,m.tal,,WKS-HQ-18,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 13:23:01,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-08-06 13:23:03,5140,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,\\SRV-FILE-HQ\Marketing
2026-08-06 13:23:30,4624,SRV-DC-01,a.mizrahi,3,WKS-IT-01,,,,
2026-08-06 13:31:30,4624,SRV-DC-01,a.mizrahi,3,WKS-IT-01,,,,
2026-08-06 13:31:32,5140,SRV-DC-01,a.mizrahi,3,WKS-IT-01,,,,\\SRV-DC-01\IT
2026-08-06 13:32:49,4769,SRV-DC-01,v.harel,,WKS-HQ-24,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 13:41:28,4624,SRV-FILE-HQ,e.shalom,3,WKS-HQ-16,,,,
2026-08-06 13:43:34,4624,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,
2026-08-06 13:43:49,4624,SRV-FILE-HQ,f.zohar,3,WKS-IT-29,,,,
2026-08-06 13:43:56,4624,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,
2026-08-06 13:44:10,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-08-06 13:44:12,5140,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,\\SRV-FILE-HQ\Finance
2026-08-06 13:48:22,4624,SRV-CARDPROC,g.ben-ari,3,WKS-PAY-30,,,,
2026-08-06 13:48:24,5140,SRV-CARDPROC,g.ben-ari,3,WKS-PAY-30,,,,\\SRV-CARDPROC\Payments
2026-08-06 13:52:10,4688,WKS-HQ-15,n.hazan,,,,teams.exe,teams.exe --system-initiated,
2026-08-06 13:56:06,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-08-06 13:56:08,5140,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,\\SRV-FILE-HQ\Logistics
2026-08-06 13:58:34,4769,SRV-DC-01,g.shemesh,,WKS-HQ-06,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 14:08:01,4769,SRV-DC-01,c.barak,,WKS-HQ-27,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 14:09:44,4769,SRV-DC-01,z.amar,,WKS-HQ-25,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 14:12:24,4624,SRV-POSMGT,s.mor,3,WKS-HQ-23,,,,
2026-08-06 14:12:26,5140,SRV-POSMGT,s.mor,3,WKS-HQ-23,,,,\\SRV-POSMGT\Branches
2026-08-06 14:18:22,4769,SRV-DC-01,g.ben-ari,,WKS-PAY-30,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-08-06 14:23:30,4624,SRV-FILE-HQ,a.mizrahi,3,WKS-IT-01,,,,
2026-08-06 14:25:06,4624,SRV-FILE-HQ,b.naim,3,WKS-HQ-21,,,,
2026-08-06 14:30:28,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-08-06 14:42:29,4769,SRV-DC-01,n.barzilai,,WKS-HQ-04,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 14:44:05,4624,SRV-FILE-HQ,s.arbel,3,WKS-PAY-11,,,,
2026-08-06 14:45:48,4688,WKS-HQ-18,m.tal,,,,outlook.exe,outlook.exe /recycle,
2026-08-06 15:00:04,4624,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,
2026-08-06 15:02:54,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-08-06 15:04:10,4769,SRV-DC-01,n.hazan,,WKS-HQ-15,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-08-06 15:07:55,4769,SRV-DC-01,k.oz,,WKS-HQ-20,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 15:09:06,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-08-06 15:10:22,4624,SRV-FILE-HQ,g.ben-ari,3,WKS-PAY-30,,,,
2026-08-06 15:11:00,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-08-06 15:11:02,5140,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,\\SRV-FILE-HQ\IT
2026-08-06 15:15:37,4624,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,
2026-08-06 15:15:39,5140,SRV-FILE-HQ,p.stein,3,WKS-HQ-26,,,,\\SRV-FILE-HQ\Branches
2026-08-06 15:19:49,4769,SRV-DC-01,v.harel,,WKS-HQ-24,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-08-06 15:27:41,4769,SRV-DC-01,t.hadar,,WKS-PAY-12,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 15:29:12,4769,SRV-DC-01,d.levi,,WKS-SEC-10,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-08-06 15:29:48,4624,SRV-FILE-HQ,m.tal,3,WKS-HQ-18,,,,
2026-08-06 15:40:30,4769,SRV-DC-01,a.mizrahi,,WKS-IT-01,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 15:42:21,4634,WKS-HQ-26,p.stein,2,,,,,
2026-08-06 15:49:24,4769,SRV-DC-01,s.mor,,WKS-HQ-23,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-06 15:51:05,4624,SRV-FILE-HQ,s.arbel,3,WKS-PAY-11,,,,
2026-08-06 16:01:00,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-08-06 16:03:01,4624,SRV-FILE-HQ,c.barak,3,WKS-HQ-27,,,,
2026-08-06 16:05:10,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-08-06 16:10:06,4769,SRV-DC-01,b.naim,,WKS-HQ-21,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-06 16:13:10,4624,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,
2026-08-06 16:13:12,5140,SRV-FILE-HQ,n.hazan,3,WKS-HQ-15,,,,\\SRV-FILE-HQ\Finance
2026-08-06 16:16:56,4769,SRV-DC-01,l.beit,,WKS-HQ-13,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-08-06 16:17:04,4769,SRV-DC-01,r.stern,,WKS-PAY-02,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-08-06 16:20:21,4624,SRV-FILE-HQ,i.golan,3,WKS-HQ-22,,,,
2026-08-06 16:23:28,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-08-06 16:25:05,4624,SRV-CARDPROC,s.arbel,3,WKS-PAY-11,,,,
2026-08-06 16:25:07,5140,SRV-CARDPROC,s.arbel,3,WKS-PAY-11,,,,\\SRV-CARDPROC\Payments
2026-08-06 16:30:47,4634,WKS-HQ-25,z.amar,2,,,,,
2026-08-06 16:45:32,4634,WKS-HQ-05,y.oren,2,,,,,
2026-08-06 16:47:10,4634,WKS-IT-01,a.mizrahi,2,,,,,
2026-08-06 16:52:08,4634,WKS-HQ-04,n.barzilai,2,,,,,
2026-08-06 16:53:21,4634,WKS-HQ-24,v.harel,2,,,,,
2026-08-06 16:59:01,4634,WKS-SEC-03,e.katz,2,,,,,
2026-08-06 16:59:23,4634,WKS-HQ-16,e.shalom,2,,,,,
2026-08-06 17:03:37,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-08-06 17:03:37,4634,WKS-HQ-27,c.barak,2,,,,,
2026-08-06 17:05:27,4634,WKS-HQ-20,k.oz,2,,,,,
2026-08-06 17:08:32,4634,WKS-PAY-12,t.hadar,2,,,,,
2026-08-06 17:12:00,4624,SRV-DC-01,m.saban,3,WKS-IT-09,,,,
2026-08-06 17:12:18,4634,WKS-HQ-23,s.mor,2,,,,,
2026-08-06 17:21:06,4624,SRV-FILE-HQ,y.oren,3,WKS-HQ-05,,,,
2026-08-06 17:21:20,4634,WKS-HQ-13,l.beit,2,,,,,
2026-08-06 17:21:37,4624,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,
2026-08-06 17:21:39,5140,SRV-FILE-HQ,a.dahan,3,WKS-HQ-17,,,,\\SRV-FILE-HQ\HR
2026-08-06 17:21:48,4769,SRV-DC-01,m.tal,,WKS-HQ-18,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-08-06 17:25:43,4634,WKS-HQ-28,u.regev,2,,,,,
2026-08-06 17:29:07,4634,WKS-IT-29,f.zohar,2,,,,,
2026-08-06 17:37:12,4634,WKS-SEC-10,d.levi,2,,,,,
2026-08-06 17:57:37,4634,WKS-PAY-30,g.ben-ari,2,,,,,
2026-08-06 18:04:21,4634,WKS-PAY-11,s.arbel,2,,,,,
2026-08-06 18:05:27,4634,WKS-HQ-21,b.naim,2,,,,,
2026-08-06 18:07:10,4634,WKS-HQ-22,i.golan,2,,,,,
2026-08-06 18:13:22,4634,WKS-PAY-02,r.stern,2,,,,,
2026-08-06 18:13:35,4634,WKS-HQ-15,n.hazan,2,,,,,
2026-08-06 18:19:40,4634,WKS-HQ-19,y.segev,2,,,,,
2026-08-06 18:23:07,4634,WKS-HQ-18,m.tal,2,,,,,
2026-08-06 18:48:43,4634,WKS-HQ-17,a.dahan,2,,,,,
2026-08-06 18:50:52,4634,WKS-HQ-14,r.avni,2,,,,,
2026-08-06 19:07:43,4634,WKS-HQ-06,g.shemesh,2,,,,,
2026-08-06 19:28:41,4634,WKS-IT-09,m.saban,2,,,,,
2026-08-07 08:16:49,4624,WKS-IT-08,h.peretz,2,WKS-IT-08,,,,
2026-08-07 12:07:49,4624,SRV-FILE-HQ,h.peretz,3,WKS-IT-08,,,,
2026-08-07 13:07:49,4769,SRV-DC-01,h.peretz,,WKS-IT-08,mssqlsvc_svc,,,MSSQLSvc/srv-cardproc.northgate.local:1433
2026-08-07 13:34:49,4688,WKS-IT-08,h.peretz,,,,teams.exe,teams.exe --system-initiated,
2026-08-07 14:47:49,4624,SRV-DC-01,h.peretz,3,WKS-IT-08,,,,
2026-08-07 18:39:32,4634,WKS-IT-08,h.peretz,2,,,,,
2026-08-09 06:57:07,4624,WKS-HQ-25,z.amar,2,WKS-HQ-25,,,,
2026-08-09 07:14:58,4624,WKS-HQ-23,s.mor,2,WKS-HQ-23,,,,
2026-08-09 07:19:50,4624,WKS-HQ-22,i.golan,2,WKS-HQ-22,,,,
2026-08-09 07:20:47,4624,WKS-HQ-26,p.stein,2,WKS-HQ-26,,,,
2026-08-09 07:45:35,4624,WKS-HQ-24,v.harel,2,WKS-HQ-24,,,,
2026-08-09 07:46:12,4624,WKS-PAY-11,s.arbel,2,WKS-PAY-11,,,,
2026-08-09 08:06:31,4624,WKS-PAY-02,r.stern,2,WKS-PAY-02,,,,
2026-08-09 08:09:42,4624,WKS-IT-01,a.mizrahi,2,WKS-IT-01,,,,
2026-08-09 08:09:43,4672,WKS-IT-01,a.mizrahi,2,,,,,
2026-08-09 08:09:58,4624,WKS-HQ-21,b.naim,2,WKS-HQ-21,,,,
2026-08-09 08:17:02,4624,WKS-HQ-16,e.shalom,2,WKS-HQ-16,,,,
2026-08-09 08:17:05,4624,WKS-IT-09,m.saban,2,WKS-IT-09,,,,
2026-08-09 08:20:28,4624,WKS-HQ-19,y.segev,2,WKS-HQ-19,,,,
2026-08-09 08:30:19,4624,WKS-SEC-03,e.katz,2,WKS-SEC-03,,,,
2026-08-09 08:30:23,4624,WKS-PAY-30,g.ben-ari,2,WKS-PAY-30,,,,
2026-08-09 08:30:46,4624,WKS-HQ-13,l.beit,2,WKS-HQ-13,,,,
2026-08-09 08:34:27,4624,WKS-HQ-28,u.regev,2,WKS-HQ-28,,,,
2026-08-09 08:35:20,4624,WKS-IT-08,h.peretz,2,WKS-IT-08,,,,
2026-08-09 08:35:47,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-08-09 08:39:32,4624,WKS-SEC-10,d.levi,2,WKS-SEC-10,,,,
2026-08-09 08:40:15,4624,WKS-IT-29,f.zohar,2,WKS-IT-29,,,,
2026-08-09 08:40:23,4624,SRV-FILE-HQ,g.ben-ari,3,WKS-PAY-30,,,,
2026-08-09 08:43:05,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
2026-08-09 08:44:03,4624,WKS-HQ-05,y.oren,2,WKS-HQ-05,,,,
2026-08-09 08:45:00,4624,WKS-HQ-18,m.tal,2,WKS-HQ-18,,,,
2026-08-09 08:45:05,4624,WKS-HQ-04,n.barzilai,2,WKS-HQ-04,,,,
2026-08-09 08:45:41,4624,WKS-HQ-06,g.shemesh,2,WKS-HQ-06,,,,
2026-08-09 08:47:29,4624,WKS-HQ-17,a.dahan,2,WKS-HQ-17,,,,
2026-08-09 08:48:07,4624,WKS-HQ-27,c.barak,2,WKS-HQ-27,,,,
2026-08-09 08:48:59,4624,WKS-HQ-20,k.oz,2,WKS-HQ-20,,,,
2026-08-09 08:53:05,4769,SRV-DC-01,n.barzilai,,WKS-HQ-04,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-09 08:55:50,4624,WKS-HQ-14,r.avni,2,WKS-HQ-14,,,,
2026-08-09 09:01:07,4769,SRV-DC-01,z.amar,,WKS-HQ-25,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-08-09 09:05:46,4769,SRV-DC-01,l.beit,,WKS-HQ-13,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-09 09:08:22,4624,WKS-HQ-15,n.hazan,2,WKS-HQ-15,,,,
2026-08-09 09:17:31,4624,SRV-FILE-HQ,r.stern,3,WKS-PAY-02,,,,
2026-08-09 09:17:46,4624,SRV-FILE-HQ,l.beit,3,WKS-HQ-13,,,,
2026-08-09 09:20:50,4624,SRV-FILE-HQ,i.golan,3,WKS-HQ-22,,,,
2026-08-09 09:31:21,4624,WKS-HQ-07,o.raviv,2,WKS-HQ-07,,,,
2026-08-09 09:34:50,4769,SRV-DC-01,r.avni,,WKS-HQ-14,cifs_svc,,,CIFS/srv-file-hq.northgate.local
2026-08-09 09:34:59,4769,SRV-DC-01,k.oz,,WKS-HQ-20,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-09 09:40:41,4769,SRV-DC-01,g.shemesh,,WKS-HQ-06,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-09 09:46:35,4769,SRV-DC-01,v.harel,,WKS-HQ-24,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-09 09:48:20,4624,SRV-DC-01,h.peretz,3,WKS-IT-08,,,,
2026-08-09 09:51:27,4624,SRV-FILE-HQ,u.regev,3,WKS-HQ-28,,,,
2026-08-09 09:56:00,4624,SRV-FILE-HQ,m.tal,3,WKS-HQ-18,,,,
2026-08-09 09:58:00,4624,SRV-FILE-HQ,m.tal,3,WKS-HQ-18,,,,
2026-08-09 09:58:02,5140,SRV-FILE-HQ,m.tal,3,WKS-HQ-18,,,,\\SRV-FILE-HQ\HR
2026-08-09 09:58:32,4624,SRV-DC-01,d.levi,3,WKS-SEC-10,,,,
2026-08-09 09:58:34,5140,SRV-DC-01,d.levi,3,WKS-SEC-10,,,,\\SRV-DC-01\IT
2026-08-09 10:04:07,4688,WKS-HQ-25,z.amar,,,,chrome.exe,chrome.exe --restore-last-session,
2026-08-09 10:08:41,4624,SRV-FILE-HQ,g.shemesh,3,WKS-HQ-06,,,,
2026-08-09 10:21:50,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-08-09 10:21:52,5140,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,\\SRV-FILE-HQ\Vendors
2026-08-09 10:26:21,4769,SRV-DC-01,o.raviv,,WKS-HQ-07,mssqlsvc_svc,,,MSSQLSvc/srv-posmgt.northgate.local:1433
2026-08-09 10:27:47,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-08-09 10:29:05,4688,WKS-IT-09,m.saban,,,,outlook.exe,outlook.exe /recycle,
2026-08-09 10:33:50,4624,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,
2026-08-09 10:33:52,5140,SRV-FILE-HQ,r.avni,3,WKS-HQ-14,,,,\\SRV-FILE-HQ\Procurement
2026-08-09 10:36:28,4769,SRV-DC-01,y.segev,,WKS-HQ-19,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-09 10:49:47,4624,SRV-POSMGT,p.stein,3,WKS-HQ-26,,,,
2026-08-09 10:52:03,4769,SRV-DC-01,y.oren,,WKS-HQ-05,http_svc,,,HTTP/web-supplier.northgate.local
2026-08-09 10:53:05,4624,SRV-FILE-HQ,m.saban,3,WKS-IT-09,,,,
