_time,src_host,dest_host,user_agent,method,bytes_out,verdict
2026-08-05 06:41:50,WKS-HQ-26,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,3847,allowed
2026-08-05 06:42:56,WKS-HQ-15,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9934,allowed
2026-08-05 06:44:35,WKS-PAY-12,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,36161,allowed
2026-08-05 06:45:32,WKS-HQ-22,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,98094,allowed
2026-08-05 06:47:40,WKS-PAY-11,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2122,allowed
2026-08-05 06:52:02,WKS-HQ-07,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1463,allowed
2026-08-05 06:52:17,WKS-HQ-04,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,49288,allowed
2026-08-05 06:58:06,WKS-PAY-12,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,15970,allowed
2026-08-05 07:01:04,WKS-HQ-15,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,27523,allowed
2026-08-05 07:07:01,WKS-HQ-28,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,40069,allowed
2026-08-05 07:14:51,WKS-IT-09,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,8136,allowed
2026-08-05 07:32:38,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,15315,allowed
2026-08-05 07:34:37,WKS-PAY-12,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,40661,allowed
2026-08-05 07:38:31,WKS-IT-09,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,3077,allowed
2026-08-05 07:46:48,WKS-IT-29,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,18059,allowed
2026-08-05 07:47:52,WKS-PAY-12,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,758,allowed
2026-08-05 08:07:54,WKS-HQ-13,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,20741,allowed
2026-08-05 08:11:11,WKS-HQ-27,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4191,allowed
2026-08-05 08:12:28,WKS-IT-09,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,422,allowed
2026-08-05 08:21:07,WKS-PAY-11,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,56649,allowed
2026-08-05 08:28:20,WKS-HQ-15,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,18769,allowed
2026-08-05 08:30:46,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,108154,allowed
2026-08-05 08:37:04,WKS-IT-09,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,17312,allowed
2026-08-05 08:39:45,WKS-IT-09,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,295811,allowed
2026-08-05 08:39:45,WKS-HQ-15,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,5785,allowed
2026-08-05 08:42:21,WKS-IT-09,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,22757,allowed
2026-08-05 08:58:38,WKS-HQ-28,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1525,allowed
2026-08-05 09:07:40,WKS-SEC-03,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,6250,allowed
2026-08-05 09:19:26,WKS-HQ-15,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,7995,allowed
2026-08-05 09:38:43,WKS-HQ-21,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,36622,allowed
2026-08-05 09:43:23,WKS-IT-09,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,5327,allowed
2026-08-05 09:46:19,WKS-HQ-25,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,allowed
2026-08-05 09:48:07,WKS-HQ-14,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2194756,allowed
2026-08-05 09:49:57,WKS-HQ-16,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,4855,allowed
2026-08-05 10:04:40,WKS-HQ-25,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,9230,allowed
2026-08-05 10:15:25,WKS-SEC-03,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,9856,allowed
2026-08-05 10:23:20,WKS-IT-09,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,3827,allowed
2026-08-05 10:29:43,WKS-HQ-05,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,53741,allowed
2026-08-05 10:31:58,WKS-HQ-04,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,6048,allowed
2026-08-05 10:40:02,WKS-HQ-15,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,19254,allowed
2026-08-05 10:48:32,WKS-HQ-13,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,9863,allowed
2026-08-05 10:50:54,WKS-HQ-21,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,17577,allowed
2026-08-05 10:51:45,WKS-HQ-24,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,14403,allowed
2026-08-05 11:07:53,WKS-HQ-15,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2977,allowed
2026-08-05 11:15:34,WKS-HQ-26,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,56471,allowed
2026-08-05 11:18:48,WKS-HQ-07,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,17327,allowed
2026-08-05 11:28:39,WKS-HQ-27,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,5322,allowed
2026-08-05 11:31:01,WKS-SEC-10,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,38917,allowed
2026-08-05 11:54:01,WKS-HQ-23,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,10055,allowed
2026-08-05 12:08:28,WKS-HQ-21,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,100488,allowed
2026-08-05 12:27:18,WKS-HQ-20,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,5734,allowed
2026-08-05 12:30:06,WKS-HQ-07,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,85461,allowed
2026-08-05 12:30:29,WKS-PAY-02,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5342,allowed
2026-08-05 12:46:46,WKS-HQ-04,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,12976,allowed
2026-08-05 12:47:06,WKS-IT-09,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,3071,allowed
2026-08-05 13:12:32,WKS-HQ-19,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,5590,allowed
2026-08-05 13:15:31,WKS-IT-09,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,7522,allowed
2026-08-06 04:44:54,WKS-HQ-26,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3296,allowed
2026-08-06 05:05:47,WKS-HQ-26,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,15407,allowed
2026-08-06 05:20:58,WKS-HQ-19,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1792,allowed
2026-08-06 05:43:07,WKS-HQ-22,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,6106,allowed
2026-08-06 05:49:40,WKS-HQ-28,supplier-cdn.northgate.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3418,allowed
2026-08-06 05:53:15,WKS-HQ-22,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,10519,allowed
2026-08-06 05:59:21,WKS-SEC-03,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2902,allowed
2026-08-06 06:01:09,WKS-HQ-25,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,1511,allowed
2026-08-06 06:02:09,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,1534,allowed
2026-08-06 06:06:11,WKS-HQ-21,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,10990,allowed
2026-08-06 06:06:33,WKS-HQ-25,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,51292,allowed
2026-08-06 06:10:02,WKS-HQ-15,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,1016,allowed
2026-08-06 06:12:01,WKS-HQ-15,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,94917,allowed
2026-08-06 06:13:36,WKS-IT-08,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,20875,allowed
2026-08-06 06:20:47,WKS-HQ-26,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2964,allowed
2026-08-06 06:22:50,WKS-IT-01,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,928064,blocked
2026-08-06 06:31:27,WKS-HQ-23,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,47739,allowed
2026-08-06 06:44:10,WKS-HQ-24,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,4599,allowed
2026-08-06 06:44:14,WKS-HQ-25,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,17651,allowed
2026-08-06 06:45:32,WKS-PAY-12,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,5248,allowed
2026-08-06 06:46:52,WKS-HQ-14,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,40171,allowed
2026-08-06 06:59:29,WKS-HQ-14,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,29160,allowed
2026-08-06 07:02:11,WKS-HQ-20,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,blocked
2026-08-06 07:07:24,WKS-PAY-11,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,2361,allowed
2026-08-06 07:08:45,WKS-HQ-26,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,9597,allowed
2026-08-06 07:08:57,WKS-HQ-25,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,5171,allowed
2026-08-06 07:15:22,WKS-IT-09,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,19566,allowed
2026-08-06 07:19:13,WKS-HQ-14,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,10806,allowed
2026-08-06 07:24:19,WKS-HQ-17,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,24820,allowed
2026-08-06 07:31:36,WKS-HQ-26,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,46105,allowed
2026-08-06 07:33:47,WKS-HQ-27,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,81407,allowed
2026-08-06 07:34:36,WKS-PAY-30,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,42561,allowed
2026-08-06 07:41:13,WKS-IT-01,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,54196,allowed
2026-08-06 07:44:42,WKS-HQ-21,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,8428,allowed
2026-08-06 07:49:16,WKS-HQ-15,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,9696,allowed
2026-08-06 07:56:30,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,21404,allowed
2026-08-06 07:56:44,WKS-HQ-17,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,598,allowed
2026-08-06 08:00:08,WKS-HQ-17,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,2787,allowed
2026-08-06 08:02:38,WKS-HQ-26,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,7426,allowed
2026-08-06 08:03:41,WKS-IT-01,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,20224,allowed
2026-08-06 08:13:30,WKS-HQ-06,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3201,allowed
2026-08-06 08:15:07,WKS-HQ-05,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,18731,allowed
2026-08-06 08:19:40,WKS-HQ-20,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,3371,allowed
2026-08-06 08:25:20,WKS-HQ-17,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,765,allowed
2026-08-06 08:26:39,WKS-IT-08,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,116740,allowed
2026-08-06 08:28:49,WKS-IT-29,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,14237,allowed
2026-08-06 08:33:57,WKS-HQ-05,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,14968,allowed
2026-08-06 08:46:42,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,3467,allowed
2026-08-06 08:49:17,WKS-HQ-17,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,3861,allowed
2026-08-06 09:06:07,WKS-HQ-20,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,2126,allowed
2026-08-06 09:09:25,WKS-HQ-05,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,19491,allowed
2026-08-06 09:11:02,WKS-HQ-24,sap-cloud.example-erp.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,1051,allowed
2026-08-06 09:15:21,WKS-HQ-15,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,6590,allowed
2026-08-06 09:18:19,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,28564,allowed
2026-08-06 09:19:15,WKS-HQ-06,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,6624,allowed
2026-08-06 09:22:38,WKS-SEC-10,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,19113,allowed
2026-08-06 09:23:12,WKS-HQ-17,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,33794,allowed
2026-08-06 09:25:26,WKS-IT-01,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,6979,allowed
2026-08-06 09:25:31,WKS-HQ-28,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,2877,allowed
2026-08-06 09:27:03,WKS-HQ-24,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,56210,allowed
2026-08-06 09:31:14,WKS-HQ-17,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,8825,allowed
2026-08-06 09:32:39,WKS-HQ-22,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,18305,allowed
2026-08-06 09:37:21,WKS-HQ-20,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,231018,allowed
2026-08-06 09:51:46,WKS-HQ-14,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,2434,allowed
2026-08-06 09:55:00,WKS-PAY-30,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,1635,blocked
2026-08-06 09:57:23,WKS-HQ-04,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,29454,allowed
2026-08-06 09:58:18,WKS-HQ-14,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,71201,allowed
2026-08-06 10:01:20,WKS-HQ-20,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2580,allowed
2026-08-06 10:01:35,WKS-PAY-11,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,2894,allowed
2026-08-06 10:10:40,WKS-IT-09,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,16389,allowed
2026-08-06 10:17:13,WKS-HQ-17,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,blocked
2026-08-06 10:17:29,WKS-HQ-20,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,3173,allowed
2026-08-06 10:18:06,WKS-HQ-27,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,400,allowed
2026-08-06 10:19:16,WKS-PAY-12,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,CONNECT,7329,allowed
2026-08-06 10:23:32,WKS-HQ-25,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,400,allowed
2026-08-06 10:36:36,WKS-IT-01,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,48378,allowed
2026-08-06 10:41:33,WKS-HQ-27,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,4691,allowed
2026-08-06 10:48:36,WKS-HQ-27,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,54854,allowed
2026-08-06 10:49:09,WKS-HQ-15,outlook.office365.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,51518,allowed
2026-08-06 10:49:12,WKS-HQ-15,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,50593,allowed
2026-08-06 10:49:22,WKS-HQ-27,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5459,allowed
2026-08-06 10:54:11,WKS-HQ-14,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,8265,allowed
2026-08-06 11:00:49,WKS-PAY-11,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,26257,allowed
2026-08-06 11:01:20,WKS-HQ-26,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,28798,allowed
2026-08-06 11:08:16,WKS-HQ-26,outlook.office365.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,POST,9951,allowed
2026-08-06 11:19:49,WKS-HQ-15,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,15731,allowed
2026-08-06 11:27:16,WKS-HQ-17,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,18599,allowed
2026-08-06 11:33:53,WKS-HQ-13,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,66829,allowed
2026-08-06 11:40:24,WKS-HQ-17,updates.microsoft.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,974,allowed
2026-08-06 11:40:39,WKS-HQ-22,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,POST,9264,allowed
2026-08-06 11:40:52,WKS-HQ-13,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,3501,allowed
2026-08-06 11:40:56,WKS-SEC-10,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,5176,allowed
2026-08-06 11:44:17,WKS-HQ-17,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,GET,400,allowed
2026-08-06 11:45:12,WKS-HQ-17,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,27304,allowed
2026-08-06 11:52:54,WKS-HQ-22,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,9581,allowed
2026-08-06 11:57:37,WKS-HQ-15,portal.mas.gov.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,16803,allowed
2026-08-06 11:58:26,WKS-HQ-17,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,32548,allowed
2026-08-06 12:10:36,WKS-HQ-20,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,36943,allowed
2026-08-06 12:18:07,WKS-HQ-17,api.shufersal-partners.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,CONNECT,7039,allowed
2026-08-06 12:25:45,WKS-HQ-27,api.shufersal-partners.co.il,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,14170,allowed
2026-08-06 12:26:22,WKS-HQ-05,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2281,allowed
2026-08-06 12:31:24,WKS-HQ-22,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,118224,allowed
2026-08-06 12:34:12,WKS-PAY-12,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,2425,allowed
2026-08-06 12:39:38,WKS-HQ-13,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,4730,allowed
2026-08-06 12:43:35,WKS-HQ-17,updates.microsoft.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,CONNECT,1164,allowed
2026-08-06 12:48:52,WKS-PAY-12,portal.mas.gov.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,17791,allowed
2026-08-06 12:52:57,WKS-PAY-11,cdn.jsdelivr.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,28407,allowed
2026-08-06 12:54:58,WKS-HQ-17,sap-cloud.example-erp.net,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/126.0,POST,22597,allowed
2026-08-06 13:00:39,WKS-PAY-30,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,32863,allowed
2026-08-06 13:01:10,WKS-HQ-15,cdn.jsdelivr.net,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) Safari/17.5,GET,52336,allowed
2026-08-06 13:02:07,WKS-IT-09,supplier-cdn.northgate.co.il,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edg/126.0,GET,2389,allowed
